cafe_id,sentence,features,is_study_related
C074,푸딩은 됴잉뵤잉재질은 아니고 퍼슬한 식감이에요,,False
C074,LP 청음은 입구쪽 2자리만 가능한데 하나가 고장이라 못듣고 왔네요ㅠㅠ 담엔 꼭 들을 수 있길,,False
C074,"+주차는 골목 어딘가에 눈치게임, 건물이 연식이 있어 1층 들어서면 묘오",,False
C074,한 냄새가 나고 가게 안이 좀 추웠어요ㅜㅠ 그치만 2층 화장실 인테리어도 새로 하셔서 깨끗했어요 또 만나요,,False
C074,LP 청음도 가능하고 드립으로 디카페인 커피도 마실 수 있는데 맛있어요 인테리어도 멋있고 공간도 넓습니다,,False
C074,분위기 너무 좋아요,,False
C074,👍🏻,,False
C074,초코나무 숲 먹어보고 싶었는데 벌써 솔드아웃 되어서 돼지바로 주문했어요 다음번에 또 오려구요 분위기 정말 좋아요,,False
C075,"⭐️⭐️⭐️⭐️⭐️: 치아바타 샌드위치 , 몽블랑",,False
C075,"⭐️⭐️⭐️⭐️: 퀸아망, 크루아상",,False
C075,"이전에 소금빵, 스콘, 크루아상만 먹어봤었는데, 베이크로는 페스츄리 맛집이에요 🙂‍↕️",,False
C075,페스츄리 계열 빵들이 다 맛있음,,False
C075,"재출시 신메뉴 치아바타도 맛있더라구요 ,,,",,False
C075,치아바타 샌드위치 아침 대용으로 강추⭐️,,False
C075,맛있는 빵 먹고싶으면 여기로 가면 됩니다,,False
C075,오래오래 만들어주세요,,False
C075,다만 조심스레 말씀드리면 맛집으로 뜨다보니 여러사람 이 매장에 있을때 계산 카운터에 있는 사람 빵매대 앞에 있는사람 주문이 겹칠때 조금만 더 안내해주시면 좋을것 같아요 들어온 순서가 있고 찰나의 기다림이 얼마 되진 않지만 오늘 남사장님의 대처가 조금 당황스러웠어요,,False
C075,"안녕하세요, 고객님",,False
C075,대처가 미숙하여 죄송합니다,,False
C075,주문은 무조건 들어오신 순서대로 도와드리고 있습니다,,False
C075,"고객님이 들어오셨을 때 이미 주문을 하고 계시던 분들이 계셨어요, 고객님 순서까지 최대한 빠르게 도와드리고자하는 마음이었는데 안내가 부족했다 느끼셨을 것 같습니다",,False
C075,매대를 구경하시면서 주문을 해주시는 분들도 계신가하면 포스에 오셔서 바로 주문을 하시는 경우도 있어서 저희도 이 부분은 더 야무지게 정리해가며 주문 받을 수 있도록 노력하겠습니다,,False
C075,방문해주셔서 감사합니다,,False
C075,나날이 발전하는 베이크로가 되겠습니다,,False
C075,마스카포네크라상 진짜 맛남,,False
C075,바게뜨 감자시금치빵도 굳,,False
C075,버터 프레첼 크로아상 🥐,,False
C075,매번 지나가다 들러야지 하다 드디어 방문,,False
C075,와 진짜 여기 찐,,False
C075,너무 맛있어오,,False
C075,버터맛이 고급지고 밀가루도 먹고 나서 속이 편해요,,False
C075,빵 품절만 안되면 지나가다 문지방 닳도록 들를 예정,,False
C075,곡물 식빵과 100%곡물빵 구매했는데 괜찮네요,,False
C075,빵이 제대로 맛잇어요,,False
C075,사장님 친절하시구요,,False
C075,이때 오후1시 반에 갔는데도 빵이 많이 팔렸더라구요,,False
C075,동네 주민들이랑 외지사람들이 소문나서 다 사간건지,,False
C075,암튼 소금빵맛있었어요,,False
C075,블랑제리예요,,False
C075,직접 빵 굽는 장소가 있어요,,False
C075,앉아서 먹을수 있는 테이블이나 의자는 없어요,,False
C075,주차는 도로변에 하고 관리요요원이 와서 티케팅하는데 주말에는 그냥 후다닥 사고 가서 전 그냥 왔어요,,False
C075,암튼 맛나요,,False
C075,요기 빵 진짜 맛있어요,,False
C075,그 중 올리브 씽 올리브도 잔뜩 들어갔는데 식감도 바삭하니 너무 맛있는,,False
C075,💓💓 빵도 빵인데 커피도 원두 고소해서 너무 맛있어서 완전 추천드려요,,False
C075,👋🏻👋🏻,,False
C075,이 집에서 꼭 먹어야 하는 메뉴,,False
C075,제주 말차 크러핀 입니다,,False
C075,이거 진짜 제 인생 빵 등극했는데요,,False
C075,바삭하다 못해 파삭한 페스츄리 빵 안에 말차 크림이 듬뿍 들어있어요,,False
C075,그 말차 크림이 말차 맛보단 우유맛이 더 강한 크림이라 더더욱 맘에 들었습니다,,False
C075,ㅎㅎ,,False
C075,거기다가 말차맛이 진한 저 초콜렛까지,,False
C075,위에 올려져 있어서 달달하고 바삭한게 너무 너무,,False
C075,제 스타일이였습니다,,False
C075,빵 너무 맛있네요,,False
C075,매장도 깨끗하고 주문하면 바로 깔끔하게 포장해 주는 형식이 넘  좋고 마음에 들어요,,False
C075,커피도 맛있고 주인분과 직원분도 친절해서 기분 좋은 빵집이네요,,False
C077,울집 강아지들 신나게 뛰뛰하고왔어요,,False
C077,고기도 구워먹고 야외라 힐링 하고왔어요,,False
C077,다음에 또 갈께요,,False
C077,정착할 호텔링 업체 드디어 찾았네요,,False
C077,얼마나 재밌게 놀아주셨는지 집보다 더 좋아하는거 같기도,,False
C077,ㅋㅋ,,False
C077,그래도 안전하게 케어해주셔서 너무 감사했습니다,,False
C077,앞으로도 와그와그컴퍼니로 믿고 맡길 수 있겠네요,,False
C077,"직원분들이 강아지를 사랑하는 게 너무 보여서 좋고 시설도 깔끔하고 실내,야외 둘다 있어서 너무 좋아요🥰",,False
C077,애견 용품도 구매 가능해서 너무 좋아요☺️,,False
C077,상주견들도 있으니 애견인이 아니여도 강아지를 사랑하신다면 힐링 할 수 있는 공간입니다🫶,,False
C077,지금까지 보낸 호텔링 중 가장 베스트임니당 ~~~,,False
C077,저희 강아지가 엄청엄청 좋아하는거 같아욤 ㅋㅋㅋㅋㅋ,,False
C077,이전에 다른 곳에선 적응 좀 못했나 싶었는데 와그와그컴퍼니에선 딱히 그런 생각 안들어서 안심하고 앞으로 맡길 수 있을때 찾으려 합니당 👍💖💖,,False
C077,감사드립니다 언제든 재방문 해주시면 최선을 다해서 케어하도록 하겠습니다,,False
C077,엄청 친절하시고 아이들 사랑으로 정성껏 잘돌봐주시네요 ㅎㅎㅎㅎ 상담때도 만족스러워서 믿고 맡겼는데 후회없습니다,,False
C077,저희 강아지도 되게 신나보이네요 ㅎㅅㅎ 너무 잘고른거 같아요 ♥,,False
C077,급하게 외부 출장으로 인해 호텔링 알아보다가 이번에 처음 맡겨본건데 기대 이상으로 좋았네요,,False
C077,케어도 너무 잘해주시고 걱정되지 않게끔 안전하게 말씀도 잘해주셔서 편안하게 출장 잘갔다왔어요 ^^,,False
C077,시설도 깔끔하고 친절하세용 ㅎㅎㅎㅎ 덕분에 마음 편하게 귀국했네요♡ 사장님 연말 잘보내시기 바랍니다~,,False
C077,아이가 말도 잘듣고 다른 친구들과 잘 어울려서 저희도 케어하기 편했어요 다음에 또 오세요 감사합니다,,False
C077,우리집 근처에 이렇게 케어가 잘되는 애견호텔이 있는 줄 몰랐어용,,False
C077,ㅎㅎ 공간도 넓고 깨끗하게 관리 되어 있는게 느껴지고 아이사진도 계속 보내주셔서 제가 불안하지 않고 맡길 수 있었습니다,,False
C077,감사합니다 자주 이용할게요,,False
C077,저희 아이 맡기기에 정말 부족함이 없는곳이라 걱정없이 부탁드렸어요,,False
C077,아이들 관리도그렇고 시설청결관리까지 완벽bb 특히 아이들이 불편해하지 않을 수 있는 환경이 잘 조성되어있어서 넘넘 안심이었습니다♥ 다음에도 일 생겨서 부탁드릴 일 생기면 꼭 재방문할게요~~,,False
C077,만족하셨다니 다행입니다 앞으로 더 좋은 서비스 제공하도록 노력할께요,,False
C077,몇일동안 급한 일정이 생겨서 호텔링 급하게 알아보다가 방문했습니다,,False
C077,중간중간에 사진도 보내주시고 안전하게 잘 관리가 되는거같아서 마음이 놓였습니다,,False
C077,선택 잘한거같아요 :),,False
C078,식사후 간단히 커피한잔,,False
C078,가성비좋고 맛도 좋고 👍 좋아요,,False
C078,자주 애용하는 곳이랍니다,,False
C078,많이 쌀쌀한 날씨라서 생강차가  열도 올려주고 좋으네요^^~~,,False
C078,진한  생강차,,False
C078,커피맛있고 가성비 좋아요,,False
C078,스페셜 김밥 맛있어요,,False
C078,분위기가 조용하고 커피가 맛 있어요,조용함,True
C078,대추차랑 생강차 모두 맛있어요 초콜릿 감사합니다,,False
C078,친절하고,,False
C078,커피가맛있어요~~,,False
C079,겨울이 지나고 친구들과 다시또 찾았는데,,False
C079,역시 좋네요,,False
C079,달이라는 친구는 이모랑 할머니까지 모시고 시흥에서 일부러 왔는데  너무좋아하네요,,False
C079,다들 친절하시고 케잌에 포크주시는 센스까지,,False
C079,커피도 맛있네요^^,,False
C079,포토존이 정말 귀엽고 사장님도 친절하세요 늦은시간 까지해서 퇴근하고 오기도 좋아요,,False
C079,강아지들이랑 편하게 놀 수 있어서 너무 좋았어요🐶,,False
C079,매장도 깔끔하게 관리되어 있고 직원분들도 친절해서 기분 좋게 이용했습니다,,False
C079,음료도 맛있고 강아지들 컨디션도 좋아 보여서 시간 가는 줄 모르고 있다 갔네요ㅎㅎ,,False
C079,강아지옷도 있어서 하나사봤어요~,,False
C079,다음에 또 방문할게요🙂,,False
C079,애기 아기때부터 오던 단골카페에요 ㅎㅎ,,False
C079,냄새 하나도 안나고 진짜 깨끗하고 아이들을 생각한 환경이라 안전하고 좋아요,,False
C079,둘째 생기고도 계속 다니고 있네요 ㅎㅎ,,False
C079,음료나 음식도 맛있고 장난감도 구비되어 있어서 좋아요👍🏻,,False
C079,자주오는 애견카페입니당 강아지냄새도 진짜 하나도 안나고 야외도 크고 실내도 놀만해서 자주가요 항상 청결하게 유지되고있어서 맘편히 놀수있어요 장난감이랑 간식도 많이 파는데 되게 저렴해서 자주 구매합니당,,False
C079,강아지와  대기 시간 할 카페를 검색하다 우연히 발견,,False
C079,깔끔 넓은 가성비 좋은 애견 전용 카페입니다^^,,False
C079,우리 아이는 친구들과 노는건 안좋아해서 실내에서 제 껌딱지가 되어 저만 바라보네요~날이 좋아 친구들 많네요~,,False
C079,다들 규칙 지키며 예쁘게 놀 수 있는 이곳~,,False
C079,매주 대기 시간 갈 수 있는 카페 생겨 기분 좋네요♡,,False
C079,포토존 너무 귀엽구 카페 내부도 깔끔해서 좋습니다,,False
C079,비가 조금 내려서 실내 산책으로 방문했어요👍,,False
C079,애견카페중 유일하게 자주오는 곳,,False
C079,애견카페 많이 방문했었지만 여기가 유일하게 청결하고 실내외 꽤 넒은 곳입니다~,,False
C079,#용인#용인애견카페#경기도애견카페#처인구애견카페#애견동반카페😄,,False
C079,강아지 뛰뛰하기 넘 좋아요,,False
C079,입짧은 애인데 화식 사줬더니 순삭하네요,,False
C079,간식이랑 장난감도 많고 보호자 쉴 수 있는 공간도 넉넉해서 좋았어요😀,,False
C079,쉬는날이면 안녕마루에 꼭 방문해요~,,False
C079,강아지 친구들이 많고 시설도 깔끔해서 안심하고 놀아요~,,False
C080,분위기 너무 좋네요,,False
C080,매장도 넓고 사장님도 친절하시고,,False
C080,주말의 여유를 느끼기에 좋습니다,,False
C080,빙수 엄청 커서 와구와구 퍼먹을 수 있어요,,False
C080,저는 데이트하러 왔는데,,False
C080,여러명 모임장소로도 적합하겠어용,,False
C080,친구와 종종 오는 곳이에요,,False
C080,사장님이 친절해요,,False
C080,커피 향도 좋고 브런치 메뉴도 맛있어요,,False
C080,인테리어 : 처음 와봤는데 코지하고 엔틱 그자체 카페더라구요 ◡̈,,False
C080,앞에 골프장 있어서 그런지 뭔가 더 한적하고 쾌적한 느낌,조용함,True
C080,특히 날씨가 맑아서 파릇한 식물들이 잘 보이는 야외 테라스가 너무 좋았어요 🌿🌷,,False
C080,"맛 : 아메리카노랑 새우필라프, 라구파스타 먹었는데 진심 다 맛있어요 ㅠㅠㅠ",,False
C080,"특히 ㅠ 필라프 제 원픽이구, 사장님이 손수 담근다는 수제 피클까지 킥입니다,, 진쨔루",,False
C080,"커피는 저 산미있는거 안좋아하는데 다크함, 산미 어디에도 치우치지 않은 밸러스있는 커피 맛이였어용",,False
C080,가격 : 이정도 뷰인데 가격도 넘나 착한넉김,,False
C080,🫶🏻,,False
C080,친절도 : 사장님들 짱 친절해여 🤭 인상도 다들 너무 좋으시구 뭔가 두분 닮은게 모녀느낌,,False
C080,덕분에 힐링하구 가용 💕,,False
C080,평점 : 말뭐 ⭐️⭐️⭐️⭐️⭐️,,False
C080,분위기 있는 카페라 혼자오기에도 여럿이 오기에도 괜찮은 공간이에요  로만바스 옆이라 할인적용도 되고 끝나고 시원하게 커피 한잔 하니까 좋으네요~,,False
C080,용인 맛집 찾아버려따,,False
C080,여기에요여기,,False
C080,산미없는 커피를 선호하는데 여기 아메리카노가 딱 취향이었어요👍,,False
C080,샌드위치도 재료 아낌없이 가득 넣어주셔서 ㅠㅠㅠ,,False
C080,진짜 맛있었어요,,False
C080,쿠키도 사장님이 직접 구우신거래요,,False
C080,예쁜 사장님이 손맛(,,False
C080,)까지도 좋으신거같아요 ㅋㅋㅋㅋ,,False
C080,매장도 화이트 톤의 깔끔 아늑한 느낌이라 이번에 혼자왔지만 다음엔 친구랑와서 샐러드파스타도 먹어보고싶슴다,,False
C080,🫶🫶🫶,,False
C080,음식들이 하나같이 다 맛있었습니다,,False
C080,매장내부가 넓고 층고가 높아 쾌적합니다~ 인테리어도 너무 예뻐 오랜만에 밥과 커피 먹우면서 얘기도 나누고 즐거웠습니다,,False
C080,직원분들도 친절하세요~,,False
C080,"근처 지나가다 방문하였으며, 외관부터 화이트 인테리어가 돋보이는 카페였습니다",,False
C080,"작은 테라스엔 힐링되리만큼 푸른 식물들이 즐비했고, 실내에 입장하는 순간 화이트톤의 엔틱한 느낌의 따뜻한 느낌이 들어 좋았습니다",,False
C080,또한 가구 배치나 모든것이 안정적인 느낌이 들었습니다,,False
C080,"이전엔 작은테라스에 문이 있어, 답답한 느낌이 들었다면,",,False
C080,지금은 답답한 느낌없이 뻥뷰인 이곳 아주 좋습니다,,False
C080,음료는 토마토와 녹색음료 두가지를 시켰는데 녹색답게 아주 건강한 맛이라 추천합니다,,False
C080,스파게티는 두종류인데,,False
C080,토마토 파스타가 찐맛집입니다,,False
C080,어느 식당과는 비교가 안될만큼 입니다,,False
C080,추천 다음 계절이 기대되는 카페입니다,,False
C080,디어도터 브런치 시작했다고 해서 와봤어요,,False
C080,샐러드파스타 별로 안좋아 하는데 일단 간이 너무 딱맞아서 맛있었고 소스 안찍어도 맛있길래 그냥 먹었는데 세상에,,False
C080,소스가 킥이었어요 그냥 발사믹이 아나라 좀 색다른 발사믹의 맛이랄까,,False
C080,음료는 생과일 주스로 먹었는데 단맛이나 이런게 딱이었어요,,False
C080,2차로 커피까지 시켜먹고 샌디치 포장까지 해가요😂 아침에는 바쁘다고 하는데 12시쯤 가니 한적하고 너무 좋았어요,조용함,True
C080,다음엔 어떤음료를 먹을까 고민되네요 ㅎㅎ 또올게요,,False
C080,한달만에 방문했는데 볶음밥 메뉴가 생겼어요,,False
C080,제대로네요,,False
C080,산뷰 역시 좋고 오늘 바람도 솔솔 부니 아주 딱이에요👍👍👍👍,,False
C080,인테리어가 아늑하고 감각적이라서 커피 마시면서 여유롭게 시간 보내기 딱 좋았어요,,False
C080,"특히 창가 자리는 햇살이 잘 들어와서 혼자 책 읽기에도 좋고, 친구랑 대화 나누기에도 편안했어요",,False
C080,커피 맛도 훌륭했어요,,False
C080,산미 안 좋아하는 편인데 부드럽고 진한 맛이 좋았어요,,False
C080,디저트고 러스크 시켰는데 너무 맛있더라고요,,False
C080,재방문 의사 백퍼,,False
C081,조일프라자에서 파3⛳️,,False
C081,오전에 날씨가 쌀쌀해,,False
C081,따뜻한 커피 한잔후 출발~,,False
C081,사장님도 친절하시고,,False
C081,커피맛 좋아요❣️,,False
C082,합격,,False
C083,회사근처라  주중 매일 옵니다 어느덧 단골이 되었네요,,False
C083,그리 시끄럽지도 않고  점심먹고 잠깐 휴계시간에 힐링타임이네요  커피맛도 좋고  사장님도 친절하시네요 번창하세요  감사합니다 ~^^,조용함,True
C083,아이스라테먹으러 또방문했어요,,False
C083,라떼는 커스텀이 제일맛있는것같아요,,False
C083,아이스라떼 아이스아메리카노 진짜 맛있네요 또먹으러올께요,,False
C083,카페라떼 맛집으로 유명해서 전부터 알고 있었는데 역시나 맛있어요bbb 컵 위에 귀여운메세지도 써주셨어요💕밖에 벤치가 많아서 식후 나가서 커피한잔 하기 딱입니다b,,False
C083,출근해서 유일한 힐링타임 커스텀커피 ♡,,False
C083,점심먹고 짧은 휴식 감사합니다,,False
C083,번창하세요 ~♡♡♡,,False
C083,소금빵이 너무 맛있어서 게걸스럽게 먹었어요,,False
C083,가게 분위기도 좋고 의자도 편합니다,,False
C083,원래 커스텀은 라테 맛집인데 새로나온 한라봉감귤주스도 달지 않고 자연스러운 맛이 좋네요,,False
C083,여기는 카페라떼도 맛있는데,,False
C083,아메리카노도 완전맛집,,False
C083,👍👍👍👍👍👍❤️,,False
C083,라떼가 맛있어서 근처 올 일 있을 때 꼭 들려요,,False
C083,오늘은 화운사 왔다가 들렸네요,,False
C083,역시 맛나네요,,False
C083,덕분에 기분 좋은 하루보내네요,,False
C083,오며가며 참새방앗간처럼 들르는 곳입니다,,False
C083,라떼맛는 말해뭐해요~^^,,False
C083,가까이에 커스텀커피가 있어서 행복한 일인입니다,,False
C083,날이 좋아서,,False
C083,썸머라떼를 부르는 날^^,,False
C083,달달하니 맛까지 좋아서 기분도 좋아지는~,,False
C084,처음에 스위밍풀로 착각하고 예약했다가 뒤늦게 모래놀이룸인거 알고 취소할까말까 고민하다 그냥 왔는데 너무 좋아요,,False
C084,취소했으면 후회할 뻔 했어요,,False
C084,꽤 넓고 깨끗하고 더운 날씨임에도 실내가 정말 쾌적해요,,False
C084,구비된 장난감들도 아이 눈높이에 맞춰 취향저격으로 잘 되어있고 모든 부분이 만족스러워요,,False
C084,처음 방문할 때 아이 이름이 적힌 웰컴레터 보고 넘 감동받았어요 ㅎㅎ,,False
C084,4시간이 부족하다 싶을 정도로 즐거웠고,,False
C084,사장님이 넘 친절하셔서 또 방문하고 싶네요,,False
C084,맘카페에서 여기 추천글이 많더라구요 사는 곳이 여기서 한시간정도 거리라 살짝 고민했지만 여기까지 온 보람이 있어요,,False
C084,정말 추천합니다,,False
C084,재밌게 잘 놀다가요💚,,False
C084,"안녕하세요, 타이니풀입니다",,False
C084,"멀리서 한 시간 거리를 믿고 방문해 주셨는데, 취소 안 하길 잘했다는 말씀에 정말 큰 보람을 느낍니다",,False
C084,아이가 4시간 동안 즐겁게 놀다 간 모습을 생각하니 미소가 지어지네요,,False
C084,"준비해 둔 웰컴레터에 감동해 주시고, 매장 청결과 친절함까지 칭찬해 주셔서 정말 힘이 납니다",,False
C084,더운 여름에도 언제나 시원하고 쾌적하게 놀다 가실 수 있도록 잘 관리하고 있겠습니다,,False
C084,다음에도 준이와 또 즐거운 추억 만들러 와주세요~♡,,False
C084,감사합니다,,False
C084,수영장 있던곳이 모래놀이로 바뀌었는데,,False
C084,오히려 좋은거같아요 물놀이하면 계속 신경쓰고 한번 들어가면 나왓다 다시 들어가기 쉽지않아서,,False
C084,ㅋㅋ,,False
C084,7살4명 5살 3살 동생 두명 총 6명의 아이들이 놀았는데 다 너무 재밌게 잘놀았어요,,False
C084,버블이랑 물감놀이도 가운이랑 모래놀이도 옷부터 장화까지 다 구비가 되어있어서 여벌옷만 챙겨가니 너무 편했고  생일파티 사진 남길 수 있게 포토존도 꾸며주셔서 사진도 이쁘게 잘 찍고 너무 잘놀았어요,,False
C084,아이들 따로 상펴서 먹을 수 있게 여분 상이 있는것도~ 세심하게 많이 신경 쓰신거 같아요,,False
C084,애들이 그렇게 젖진않아서 씻기진않앗지만 샴푸도 샤워공간도 다 마련되어잇어요,,False
C084,4시간권 너무 짧아서 2시간 연장해서 뽕 뺄땜가지 잘놀고 갑니다 또 방문하고싶어요,,False
C084,"안녕하세요, 타이니풀입니다",,False
C084,저희 매장을 방문해 주시고 정성 가득한 후기 남겨주셔서 진심으로 감사드립니다,,False
C084,"수영장에서 모래놀이로 리뉴얼하며 고민이 많았는데, 부모님 손이 덜 가고 안심된다며 만족해하시니 정말 보람차고 기쁩니다",,False
C084,"7살, 5살, 3살 귀여운 아이들 6명 모두 다치지 않고 신나게 놀다 갔다니 다행이에요",,False
C084,포토존에서 생일 파티 사진도 예쁘게 남기셨다니 저희가 다 뿌듯하네요,,False
C084,4시간도 모자라 2시간 연장까지 하며 알차게 즐겨주셔서 정말 감사드립니다,,False
C084,앞으로도 아이들은 즐겁고 부모님은 편안한 타이니풀이 되도록 늘 청결하고 세심하게 관리하겠습니다,,False
C084,다음에 즐거운 추억 만들러 또 방문해 주세요,,False
C084,마지막으로 우진 지호 소희 선율 친구들의 생일을,,False
C084,진심으로 축하합니당~♡,,False
C084,오늘도 만족해하고 잘 이용하고 갑니다,,False
C084,^^  모래놀이로 변경되어서 더 아이들이 안전하게 즐겁게 놀수있어서 좋았습니다 감사합니다,,False
C084,하성이의 생일을 타이니풀과 함께해 주셔서 정말 감사드립니다,,False
C084,"아이들의 안전과 즐거움을 위해 고민 끝에 모래놀이로 변경했는데, 아이들이 좋아했다니 너무나 기쁘네요 ㅜㅡㅜ 역시 아이들은 모래를 만지며 놀 때 가장 밝게 웃는 것 같습니다",,False
C084,다음 방문 때도 즐거운 모습으로 만나기를 기대하겠습니다,,False
C084,감사합니다,,False
C084,첫번째 방문 이후로 아기가 계속 노래를 불러 이번엔 친구와 함께 방문했어요💕,,False
C084,오늘도 모래+버블+장난감놀이로 집에오자마자 육퇴했습니다 ㅎㅎ 🤣,,False
C084,고객님~ 1주일만에 두 번째 방문해주시고 넘 감사드려요🫶🏻🩷 타이니풀에서 집에서 못하는 놀이 마음껏 하다 보면 4시간 순삭이쥬,,False
C084,다음에 육아 힘드실 때 또 방문해주세요,,False
C084,🙏🏻,,False
C084,4살아이와 방문해서 너무 재미있게 놀다가요💕,,False
C084,모래놀이도 물감/버블도 장난감 놀이도 어느 곳 하나 빼지 않고 재밌게 놀았어요,,False
C084,고객님~ 이렇게 예쁜 사진으로 리뷰 남겨주셔서 감사합니다,,False
C084,:),,False
C084,"타이니풀은 모래놀이뿐만 아니라 물감, 버블 놀이, 장난감 영역도 있어서 어린 아이들이 집에서 못하는 놀이를 재미있게 체험할 수 있는 곳이랍니다^^",,False
C084,언제든 또 방문해주세요,,False
C084,감사합니다,,False
C084,작년에 이어 올해도 아이 생일파티 장소로 타이니풀 방문했어요,,False
C084,프라이빗 무인키즈룸이라 우리끼리 편하게 놀고 즐기기 좋아요,,False
C084,작년에는 워터풀이었는데 최근에 모래놀이로 리뉴얼 됐네요,,False
C084,아이가 정말 좋아해요,,False
C084,장난감도 깔끔해서 맘놓고 놀기 편하구요 ㅎㅎ 생일상은 물론 포토존도 많아서 사진 예쁘게 잘 나와요~ 🎀,,False
C084,예약할 때 아이들 개월수 확인하셨는데 방문해보니 동생용 낮잠이불과 범보의자까지 세팅해 두셔서 감동이었어요,,False
C084,식기도 다 있어서 저녁도 배달해서 먹고 즐겁게 잘 놀았어요,,False
C084,고객님~ 생일때마다 방문해 주셔서 감사드립니다,,False
C084,무엇보다 아이가 너무 좋아한다니 저도 운영자로서 기분이 좋습니다,,False
C084,:),,False
C084,"타이니풀은 돌 이전의 어린 동생들이 와도 편하게 있다 갈 수 있도록 낮잠이불과 범보의자, 턱받이, 식탁의자 등 맞춤으로 제공해드린답니다",,False
C084,^^ 다음에 기회되면 또 놀러와 주세요~,,False
C084,모래놀이 생긴거 보고 바로 예약했어요,,False
C084,모래놀이 덕후 40개월 아들,,False
C084,네시간동안 원없이 놀다왔습니다,,False
C084,좋은 점 너무 많았지만,,False
C084,일단 최고는 모래가 깨끗한건 당연하고,,False
C084,손에 묻질 않더라구요,,False
C084,모래놀이에 빠져사는 아들 덕분에,,False
C084,맨날 모래랑 전쟁이었는데,,False
C084,너무 신기하고 편하고 좋았어요,,False
C084,그리고 아이들이 놀 수 있는,,False
C084,모래놀이 장난감은 물론이고,,False
C084,사진찍기 좋은 소품도 많아서,,False
C084,저도 아이도 너무 좋았습니다,,False
C084,너무 만족했던 공간이라 후기가 광고같지만,,False
C084,ㅋㅋ,,False
C084,백프로 내돈내산 제 솔직 후기입니다,,False
C084,그리고 물감&거품 놀이도 좋았어요,,False
C084,놀잇감도 다양하고 거품도 엄청 많이 나와서,,False
C084,아이들 행복 그 자체❤️,,False
C084,5월에 이멤버 그대로 또 올거에요,,False
C084,너무 잘 놀다갑니다,,False
C084,고객님~ 많은 아이들 데리고 케어도 힘드셨을텐데 이렇게 리뷰도 남겨 주시고 감사합니다,,False
C084,:),,False
C084,"모래놀이, 거품 놀이, 물감 놀이하며 4시간 동안 쉼 없이 아이들이 놀다 갔다는 말을 듣고 어찌나 뿌듯하던지요^^",,False
C084,다음에 또 방문해 주세요,,False
C084,더 잘 준비해서 기다리겠습니다,,False
C084,^_^,,False
C084,"풀장이였을 때도 자주 방문 했었는데, 이번에 모래놀이로 바뀌었다고 해서 생일파티 겸 방문했습니다",,False
